scenario,baseline,iteration,flow_magnitude_mean,flow_magnitude_std,jacobian_conditioning_mean,jacobian_conditioning_std
sigmaV2_10_sigmaW2_10,DPF-GradNet,44,9.222941017150879,1.1193362873819597,1.0000004529953004,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,45,13.3581148147583,0.36000862899696734,1.00000057220459,1.39020726557858e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,46,9.483613777160645,0.6376566563890985,1.0000005960464478,1.6858739404357614e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,47,9.89105052947998,0.913152632996208,1.000000500679016,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,48,11.464689636230469,0.811434195628427,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,49,7.039741706848145,0.29557037385126506,1.0000004768371582,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,50,7.453639030456543,0.6143156040275416,1.0000004529953004,1.39020726557858e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,51,12.72342586517334,1.0873898804169406,1.000000548362732,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,52,11.388340187072753,1.0282475047144615,1.0000004291534423,9.5367431640625e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,53,9.812029266357422,0.814199354615012,1.000000500679016,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,54,7.610204887390137,1.1295263489491476,1.000000548362732,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,55,9.820291137695312,1.341542937948093,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,56,12.181393051147461,0.8439528882572139,1.000000500679016,8.920806376395086e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,57,9.601423263549805,1.1633953579273968,1.000000524520874,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,58,10.869525718688966,1.1473421141142852,1.0000003814697265,8.920806376395086e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,59,10.750733757019043,0.5381071991677587,1.00000057220459,1.7520115919946512e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,60,10.581037902832032,1.2622335462759382,1.00000057220459,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,61,12.737187767028809,0.728696995248517,1.00000057220459,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,62,11.19817886352539,1.2029422672222605,1.0000004291534423,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,63,10.215898323059083,1.3428311020738903,1.000000500679016,8.920806376395086e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,64,10.439747428894043,1.3868393260118919,1.000000524520874,1.430511474609375e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,65,9.605764579772949,0.8345240361885883,1.0000004529953004,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,66,13.009468841552735,0.8598538125315578,1.000000524520874,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,67,8.095498085021973,0.8468917936623453,1.0000004529953004,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,68,8.949932670593261,1.2406962933799774,1.0000004291534423,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,69,11.535750579833984,0.4461669569532443,1.00000057220459,2.3115538870889324e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,70,8.621412563323975,0.45305166216557613,1.0000004529953004,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,71,12.838192367553711,0.625150049332117,1.0000003814697265,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,72,11.723197174072265,0.9722217991312407,1.000000500679016,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,73,10.085053634643554,0.36118464051372917,1.000000524520874,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,74,10.830152702331542,0.9043157821937061,1.0000006198883056,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,75,9.185674476623536,0.34440498033880124,1.0000004529953004,2.3115538870889324e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,76,7.973509216308594,0.5678203338445437,1.000000548362732,1.784161275279017e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,77,13.83552532196045,0.6104119920195966,1.0000004053115845,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,78,10.229507637023925,1.002017277480023,1.0000005960464478,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,79,13.164540863037109,0.681247407452604,1.000000524520874,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,80,8.625147533416747,0.5585222529436635,1.0000006198883056,1.9073486328125e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,81,9.91965560913086,0.49602921805471445,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,82,12.029427337646485,1.1136727105492419,1.0000004053115845,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,83,11.381625747680664,1.099720267938287,1.000000524520874,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,84,10.90401782989502,1.828776890357108,1.000000500679016,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,85,9.567779731750488,0.8141933747399136,1.0000004768371582,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,86,9.17998390197754,0.43655080640709687,1.000000500679016,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,87,13.388933753967285,0.5669247878294098,1.000000500679016,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,88,7.396964073181152,0.5527428313856726,1.0000003337860108,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,89,9.122304916381836,0.4099825871820927,1.000000548362732,1.2157009872419322e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,90,12.78727684020996,0.8949204969952361,1.0000004529953004,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,91,9.254599952697754,0.19591714258692597,1.000000548362732,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,92,11.834197616577148,0.9442472312320124,1.0000004053115845,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,93,8.967078399658202,0.38483582747653455,1.000000548362732,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,94,11.795709037780762,0.7159338487803903,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,95,9.45030860900879,1.1396169656132362,1.0000004529953004,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,96,9.711520004272462,0.9227457323331382,1.000000500679016,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,97,9.811296367645264,2.3513296773400554,1.0000003337860108,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,98,9.518310546875,0.5624951024740483,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,99,8.60547227859497,0.6743979421763818,1.0000004768371582,1.3058723390225555e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,100,11.884183502197265,1.2587999136761445,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,1,13.42376937866211,0.4698490841407751,1.0000004291534423,1.9369216929998303e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,2,12.468757247924804,0.7767493681230899,1.0000004529953004,4.76837158203125e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,3,10.561827468872071,1.6861584317768326,1.0000004529953004,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,4,7.318853855133057,1.075247393703467,1.0000004053115845,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,5,8.657617855072022,0.6743664993798192,1.0000004529953004,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,6,13.971636009216308,1.6562365947776074,1.0000004768371582,1.5078914929239175e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,7,10.169115447998047,1.1122145381844517,1.0000004529953004,1.39020726557858e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,8,10.48979206085205,1.380284284565343,1.0000004768371582,1.6858739404357614e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,9,8.813405990600586,0.4611662245134119,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,10,8.421499061584473,0.4681490712469442,1.000000500679016,8.920806376395086e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,11,13.3450439453125,0.6568683982971056,1.0000004768371582,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,12,9.028041553497314,0.9816131755775014,1.0000004529953004,1.7520115919946512e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,13,10.925758552551269,0.7944673526596449,1.0000004291534423,1.430511474609375e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,14,10.946971702575684,0.4853232061168668,1.0000005960464478,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,15,9.652891159057617,0.33119819177302723,1.000000548362732,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,16,11.494108390808105,0.8910219734981735,1.0000004529953004,1.39020726557858e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,17,9.716427612304688,0.9717256708374269,1.000000500679016,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,18,8.517187213897705,0.5197737955362214,1.000000524520874,1.9369216929998303e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,19,12.844137954711915,0.7193016866495504,1.000000548362732,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,20,9.34185266494751,0.8726880732437782,1.0000004053115845,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,21,8.58166675567627,0.8244414412091365,1.00000057220459,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,22,11.187133026123046,0.7485641455027237,1.0000004053115845,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,23,11.385088920593262,0.9636553477234611,1.000000548362732,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,24,10.690820503234864,0.7291169688388405,1.000000500679016,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,25,8.079068756103515,0.23272379065290322,1.0000005960464478,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,26,9.648945426940918,1.002467127046372,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,27,11.805579948425294,1.0393278192814472,1.000000548362732,1.9369216929998303e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,28,7.289138221740723,0.5858009824828913,1.000000500679016,1.5814899398591043e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,29,11.390543365478516,1.9196591886856198,1.00000057220459,1.1680077279964342e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,30,10.056566619873047,0.6334613813803925,1.0000004053115845,9.5367431640625e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,31,11.233602714538574,0.8463947046407786,1.000000500679016,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,32,9.36679220199585,1.3259512376440206,1.0000003337860108,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,33,6.56585807800293,0.7744511732307248,1.000000548362732,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,34,9.189061641693115,1.491079623546838,1.000000524520874,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,35,13.014836883544922,1.6538838755240746,1.000000548362732,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,36,9.50165843963623,1.0629393078038267,1.0000004529953004,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,37,12.84567642211914,1.1747712132631565,1.0000004768371582,1.3058723390225555e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,38,8.660920906066895,0.6099934022445695,1.000000548362732,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,39,8.96365852355957,0.3617787183714116,1.000000500679016,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,40,11.440398597717286,1.1864527749897862,1.0000004768371582,2.718390047786565e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,41,8.422161865234376,0.5954391759272636,1.000000524520874,1.784161275279017e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,42,11.64638557434082,1.2986853263637803,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,43,11.067017936706543,1.443211584742492,1.0000004768371582,1.3058723390225555e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,44,9.213429069519043,0.619665607345629,1.0000004529953004,1.1680077279964342e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,45,14.488067817687988,1.298430665172624,1.0000006198883056,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,46,9.081190204620361,1.085430009050228,1.0000004529953004,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,47,10.437129020690918,0.9778709285720368,1.000000524520874,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,48,11.228856086730957,1.0041045328804632,1.00000057220459,1.9073486328125e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,49,7.096779155731201,0.761315626927993,1.0000004529953004,1.39020726557858e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,50,8.498876571655273,0.7482850911907696,1.0000004291534423,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,51,12.597545623779297,0.6772852343335648,1.0000003576278687,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,52,11.178943061828614,0.7827594843588795,1.0000004053115845,1.2157009872419322e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,53,11.918792915344238,1.5370276537585454,1.0000004291534423,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,54,8.054758834838868,0.7799157422964929,1.0000004529953004,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,55,9.892282867431641,1.4159556812607452,1.0000004529953004,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,56,12.21635856628418,0.9016610083023278,1.0000004291534423,1.430511474609375e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,57,9.231945610046386,0.6773516796223579,1.0000004529953004,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,58,12.322154808044434,1.6753820676906916,1.000000500679016,8.920806376395086e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,59,10.952252388000488,1.1976873765144627,1.0000004291534423,1.2157009872419322e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,60,10.55138339996338,0.3819603630166767,1.000000524520874,1.784161275279017e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,61,10.747710990905762,1.2721909077791302,1.0000004291534423,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,62,10.914445114135741,1.232968251502176,1.0000003814697265,1.7520115919946514e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,63,10.639763069152831,1.1559344395177604,1.000000500679016,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,64,10.224345016479493,1.266438161590715,1.0000004529953004,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,65,9.510816192626953,1.1483800290527226,1.0000005960464478,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,66,13.42191276550293,1.7654454698766073,1.0000004291534423,1.430511474609375e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,67,8.648831176757813,0.789030579412449,1.0000004053115845,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,68,9.588834762573242,1.689201971772872,1.000000524520874,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,69,12.627428245544433,0.4820981165630533,1.0000004529953004,1.7520115919946514e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,70,9.60352783203125,0.44063719806050067,1.000000524520874,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,71,11.645789909362794,0.8625333339569554,1.000000524520874,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,72,10.493428802490234,1.4076930263004017,1.000000500679016,1.7520115919946514e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,73,9.43172607421875,0.5533067374177724,1.000000500679016,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,74,11.846895217895508,1.1605737612011906,1.000000548362732,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,75,9.178231239318848,0.3077405752738882,1.000000500679016,1.7520115919946512e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,76,7.715600395202637,1.2494436428219586,1.0000004529953004,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,77,13.532076835632324,0.8612418506094063,1.0000004768371582,1.3058723390225555e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,78,10.944095420837403,0.753535893644707,1.0000004768371582,1.6858739404357614e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,79,12.30160083770752,0.8398945344513092,1.000000524520874,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,80,7.792644786834717,0.8920887991942296,1.000000548362732,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,81,8.424019527435302,0.8418077768868585,1.0000003814697265,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,82,13.008920860290527,1.0705168177799502,1.0000004053115845,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,83,10.561611747741699,0.6806985650570688,1.000000500679016,2.0509541671377722e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,84,10.026114559173584,1.814621228017593,1.000000524520874,9.5367431640625e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,85,10.508439445495606,1.337318876697224,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,86,10.032979774475098,0.6352225837441837,1.0000004291534423,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,87,12.840942573547363,1.6170086925976639,1.0000006198883056,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,88,7.425635147094726,0.7143519344257248,1.000000500679016,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,89,8.405558776855468,0.968964890000281,1.0000004768371582,1.3058723390225555e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,90,12.227246284484863,0.5801547933823195,1.00000057220459,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,91,9.23459529876709,0.3118529591126746,1.0000006437301636,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,92,12.809019470214844,0.7974388475551725,1.000000548362732,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,93,9.054034996032716,0.23942335837494746,1.0000004768371582,1.5078914929239175e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,94,10.097089195251465,0.8623585765801765,1.00000057220459,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,95,10.105234336853027,1.4507401566420899,1.0000003576278687,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,96,9.98107681274414,1.39913299010457,1.0000004291534423,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DPFNet-HMC,97,10.122665786743164,1.0351672006542487,1.0000005960464478,1.6858739404357614e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,98,9.78417739868164,0.6964044015980767,1.00000057220459,1.1680077279964342e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,99,9.281842803955078,0.9502468589710513,1.000000500679016,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPFNet-HMC,100,12.004377937316894,0.9396966992685484,1.0000004291534423,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPFOT,1,57.756920623779294,1.3139816534422968,7599.520678710937,11950.868511558854
sigmaV2_10_sigmaW2_10,DPFOT,2,73.63186187744141,4.206942937363684,695211984.0,718745208.0105484
sigmaV2_10_sigmaW2_10,DPFOT,3,71.0764892578125,3.547606345257193,23405247.89375,28920163.215874445
sigmaV2_10_sigmaW2_10,DPFOT,4,57.19987030029297,12.67613094823876,122984043.10039063,143539151.99140722
sigmaV2_10_sigmaW2_10,DPFOT,5,66.616455078125,3.442240906566964,30699257.375,47364510.109741904
sigmaV2_10_sigmaW2_10,DPFOT,6,59.72421493530273,7.027674028677927,131985315.29375,202868637.0207202
sigmaV2_10_sigmaW2_10,DPFOT,7,48.93429183959961,6.903240894738593,2792022.8363311766,5286490.6312413
sigmaV2_10_sigmaW2_10,DPFOT,8,75.31789855957031,6.3793653804300625,14006477.23125,12729807.886563284
sigmaV2_10_sigmaW2_10,DPFOT,9,59.24428863525391,2.476231611372718,127521987.6,134261407.9200379
sigmaV2_10_sigmaW2_10,DPFOT,10,56.61648941040039,1.62712677257951,293899.5296875,251816.99090631
sigmaV2_10_sigmaW2_10,DPFOT,11,72.09685974121093,5.752265526274765,7375610.75,5940522.686853822
sigmaV2_10_sigmaW2_10,DPFOT,12,34.73846855163574,5.950599958771236,44777.69853515625,55994.459296617235
sigmaV2_10_sigmaW2_10,DPFOT,13,72.45215454101563,3.18616424603546,37394431.05996094,62342193.219832495
sigmaV2_10_sigmaW2_10,DPFOT,14,49.379051971435544,8.70174616062531,1158620.9484375,1201934.5622315614
sigmaV2_10_sigmaW2_10,DPFOT,15,51.947418975830075,5.244096776390809,1845518.56015625,2266849.213452368
sigmaV2_10_sigmaW2_10,DPFOT,16,76.98031311035156,8.986439495983232,160459934.334375,226061341.45800498
sigmaV2_10_sigmaW2_10,DPFOT,17,46.23188247680664,17.31997813620478,37764752.70360794,66527800.441439316
sigmaV2_10_sigmaW2_10,DPFOT,18,61.95943603515625,5.8693234163365755,124098.4578125,113436.31297650537
sigmaV2_10_sigmaW2_10,DPFOT,19,70.14430236816406,4.272095280275087,12525992.1625,8271630.802515814
sigmaV2_10_sigmaW2_10,DPFOT,20,45.54987564086914,3.0289891666227122,1283919.335546875,2028413.041186144
sigmaV2_10_sigmaW2_10,DPFOT,21,64.57661361694336,3.3047284326765363,1122318.03125,782617.4831787368
sigmaV2_10_sigmaW2_10,DPFOT,22,53.16352844238281,7.146180207261546,823668.56875,604410.4792757155
sigmaV2_10_sigmaW2_10,DPFOT,23,59.08240661621094,2.535867529118548,176013475.0125,215541211.08108076
sigmaV2_10_sigmaW2_10,DPFOT,24,69.92785339355468,9.146319857719407,103019051.1375,180802308.51427835
sigmaV2_10_sigmaW2_10,DPFOT,25,44.50913772583008,8.905831899535045,427087.8721679688,561203.6049004006
sigmaV2_10_sigmaW2_10,DPFOT,26,74.68258819580078,4.981142025794003,1300343542.4,1268517160.1138394
sigmaV2_10_sigmaW2_10,DPFOT,27,64.05142135620117,11.057519726324937,30942220.38203125,39088016.21477243
sigmaV2_10_sigmaW2_10,DPFOT,28,37.838522338867186,10.083378625356518,6641.428542327881,7994.6829930092135
sigmaV2_10_sigmaW2_10,DPFOT,29,82.99562072753906,7.568787509269669,38066121.145117186,54814147.1012992
sigmaV2_10_sigmaW2_10,DPFOT,30,57.43368682861328,1.1548788617002164,32916648.6,16808850.806049265
sigmaV2_10_sigmaW2_10,DPFOT,31,69.82512664794922,1.1054498509537152,67450135.4,51564320.64009162
sigmaV2_10_sigmaW2_10,DPFOT,32,72.24848175048828,5.432363140516681,221079517.6,182144133.5573702
sigmaV2_10_sigmaW2_10,DPFOT,33,37.29522285461426,5.030797153627078,33429.397265625,31709.723668697836
sigmaV2_10_sigmaW2_10,DPFOT,34,88.1557601928711,6.942994208520657,505559596.8,472573698.8217089
sigmaV2_10_sigmaW2_10,DPFOT,35,60.839257049560544,11.950029202660316,111109124.921875,173249583.61447182
sigmaV2_10_sigmaW2_10,DPFOT,36,50.19475479125977,9.302540380424942,502038.3983398437,931305.9486333767
sigmaV2_10_sigmaW2_10,DPFOT,37,85.34121246337891,2.8234564631367367,87849193.75,95138279.83714405
sigmaV2_10_sigmaW2_10,DPFOT,38,46.52286338806152,14.679639241325848,26302362.615779877,45127262.51863886
sigmaV2_10_sigmaW2_10,DPFOT,39,63.29266586303711,7.455650009716713,117168.9609375,135752.1685793897
sigmaV2_10_sigmaW2_10,DPFOT,40,78.49083862304687,3.697717778123073,395549804.0,569997261.0504409
sigmaV2_10_sigmaW2_10,DPFOT,41,40.62419662475586,3.429208318031206,25266.29304046631,21794.83593414875
sigmaV2_10_sigmaW2_10,DPFOT,42,89.43672790527344,6.375263338599865,95871553.7546875,152552309.73367512
sigmaV2_10_sigmaW2_10,DPFOT,43,62.021925354003905,10.46552436242944,781587787.325,1240257328.8060472
sigmaV2_10_sigmaW2_10,DPFOT,44,57.266971588134766,4.701458813248333,266778.7413085938,186393.05789142995
sigmaV2_10_sigmaW2_10,DPFOT,45,81.88420867919922,2.3762499857824424,757554971.2,777267270.5826473
sigmaV2_10_sigmaW2_10,DPFOT,46,52.79708633422852,7.544607661649407,99967581.81289062,124956280.23008305
sigmaV2_10_sigmaW2_10,DPFOT,47,70.18928527832031,5.04348127361779,47272147.68476562,93807629.73463665
sigmaV2_10_sigmaW2_10,DPFOT,48,70.76497879028321,11.564875481748508,985100775.9792969,1486061584.1375525
sigmaV2_10_sigmaW2_10,DPFOT,49,44.20932846069336,3.5420720139257225,20904.151014709474,17986.70955600221
sigmaV2_10_sigmaW2_10,DPFOT,50,85.57102661132812,6.217288683073759,2156076.81171875,2537076.7148179165
sigmaV2_10_sigmaW2_10,DPFOT,51,60.55337295532227,3.616066446704683,367689120.8,326100676.7009082
sigmaV2_10_sigmaW2_10,DPFOT,52,62.73064346313477,0.25767871762986755,381212.83125,176293.25959738047
sigmaV2_10_sigmaW2_10,DPFOT,53,81.91436462402343,2.8196998668664564,198800974.4,198408357.12635052
sigmaV2_10_sigmaW2_10,DPFOT,54,61.713521575927736,1.8040341183195339,4151631.62421875,4738668.524182555
sigmaV2_10_sigmaW2_10,DPFOT,55,74.95079956054687,3.0210422415790115,67406989.6375,92997439.5236883
sigmaV2_10_sigmaW2_10,DPFOT,56,65.29999465942383,3.1373568126646805,591430899.2,958374577.6108673
sigmaV2_10_sigmaW2_10,DPFOT,57,54.12469253540039,1.0586708954563704,72392.9603515625,32156.7688178329
sigmaV2_10_sigmaW2_10,DPFOT,58,83.27425079345703,5.476527127769938,44503484.1,45143778.70646514
sigmaV2_10_sigmaW2_10,DPFOT,59,55.26340560913086,10.551036826509192,145652463.6,203570145.35866445
sigmaV2_10_sigmaW2_10,DPFOT,60,64.71865386962891,4.200928854072299,3558242.89765625,5328680.453216855
sigmaV2_10_sigmaW2_10,DPFOT,61,53.22300796508789,1.9548503112620328,579994.64375,716070.4245337571
